,IBOV,Dol,NDX,SPX,cap,resg,NDX_SPX,Dol_NDX,IBOV_NDX,Dol_SPX
2941,57079.8,3.2629,4818.05,2139.16,328.146,4749.143,2.2523093176760973,0.0006772241882089227,11.847075061487532,0.0015253183492585877
2942,57350.4,3.273,4796.07,2139.12,69.217,61.512,2.242076180859419,0.0006824337426267757,11.957790440923507,0.0015300684393582409
2943,57736.5,3.2589,4805.22,2139.76,63.614,90.651,2.2456817587019104,0.0006781999575461685,12.015370784272104,0.0015230212734138407
2944,58393.9,3.2069,4853.75,2163.12,356.07,97.139,2.243865342653205,0.0006607056399690961,12.030677311357199,0.0014825344872221606
2945,58994.2,3.2206,4891.36,2177.18,246.246,37.226,2.246649335378793,0.0006584262863498087,12.06089921821334,0.0014792529786237245
2946,58697.0,3.244,4858.91,2164.69,143.66,85.335,2.244621631734798,0.000667639450000103,12.080281379980285,0.0014985979516697542
2947,58053.5,3.2424,4817.17,2146.1,48.143,122.611,2.244615814733703,0.0006730922927777098,12.0513704104277,0.0015108336051442152
2948,58382.5,3.2343,4866.71,2159.93,36.18,39.635,2.253179501187539,0.0006645762743208451,11.996297293243279,0.0014974096382753147
2949,59355.8,3.2167,4875.27,2171.37,44.627,112.267,2.245250694262148,0.0006597993547024061,12.174874417211765,0.0014814149592192948
2950,58350.6,3.2597,4838.3,2151.13,108.405,195.811,2.249189960625346,0.00067372837566914,12.060145092284479,0.001515343098743451
2951,58367.0,3.2624,4875.7,2168.27,141.03,325.485,2.24865906921186,0.0006691141784769366,11.970999036035852,0.0015046096657704068
2952,59461.2,3.2099,4866.63,2161.2,218.742,146.772,2.2518184342032206,0.0006595734625397863,12.218146849051601,0.0014852396816583382
2953,59339.2,3.258,4859.47,2150.49,106.981,135.737,2.259703602434794,0.0006704434845775363,12.211043591173523,0.0015150035573287949
2954,60254.3,3.2213,4877.75,2159.73,46.201,91.138,2.2584999050807277,0.0006604069499256829,12.352888114397008,0.0014915290337218078
2955,60644.2,3.228,4873.92,2160.77,147.459,127.574,2.2556403504306335,0.0006623005712034667,12.442592410216006,0.0014939118925197962
2956,61109.0,3.2212,4864.52,2153.74,123.312,167.262,2.25863846146703,0.0006621824969370051,12.562184963778542,0.0014956308560921932
2957,61668.3,3.2065,4893.77,2163.66,113.364,98.779,2.261801761829493,0.0006552208215751863,12.601389113096856,0.0014819796086261243
2958,61021.8,3.1954,4821.91,2136.73,67.963,150.01,2.256677259176405,0.000662683459459011,12.655109697194682,0.0014954626929934993
2959,61118.6,3.1787,4803.1,2132.55,130.337,95.999,2.252280134111744,0.0006618017530344985,12.72482355145635,0.0014905629410799277
2960,61767.2,3.2062,4808.48,2132.98,47.596,79.983,2.2543483764498493,0.0006667803547066849,12.845472997704057,0.0015031552100816697
2961,62696.1,3.2046,4796.17,2126.5,200.53,129.905,2.2554291088643312,0.0006681581345114957,13.072117960789546,0.0015069833059017164
2962,63782.2,3.1877,4839.72,2139.6,105.389,98.849,2.2619742007851937,0.0006586538064185531,13.178902911738694,0.0014898579173677324
2963,63505.6,3.169,4836.61,2144.29,118.318,211.196,2.2555764378885317,0.0006552109845532305,13.13018829303996,0.0014778784586040134
2964,63837.9,3.142,4832.71,2141.34,113.092,188.454,2.2568625253346033,0.0006501528128110315,13.209544955108004,0.0014673055189741002
2965,64108.1,3.1563,4851.86,2141.16,95.936,201.065,2.2659960021670496,0.0006505340220039326,13.213097657393249,0.0014741074931345626
2966,64059.9,3.1223,4909.97,2151.33,162.377,135.598,2.2822951383562726,0.000635910199043986,13.04690252689935,0.001451334755709259
2967,63866.2,3.1127,4891.46,2143.16,77.461,185.652,2.2823587599619257,0.0006363539720247124,13.056674285387185,0.0014523880624871684
2968,63825.7,3.1405,4860.59,2139.43,93.441,79.339,2.271908872924097,0.0006461149778113356,13.13126595742492,0.0014679143510187293
2969,64249.5,3.1665,4836.45,2133.04,111.402,88.975,2.2673977046843943,0.0006547157522563037,13.284433830598891,0.0014845009938866595
2970,64307.6,3.2006,4805.59,2126.41,97.337,148.511,2.2599545713197364,0.0006660160354919999,13.381832407675228,0.0015051659839823931
2971,64924.5,3.1936,4801.27,2126.15,172.348,285.219,2.2581990922559556,0.0006651573437861231,13.52235970899366,0.0015020577099452061
2972,63326.4,3.2317,4766.94,2111.72,197.695,99.812,2.257373136590078,0.000677940146089525,13.284496972900856,0.0015303638739984468
2973,61750.2,3.242,4679.1,2088.66,124.865,145.999,2.2402401539743186,0.0006928682866363189,13.197025068923509,0.0015521913571380694
2974,61598.4,3.2362,4660.46,2085.18,163.722,115.731,2.2350396608446275,0.0006943949738866979,13.217236066826022,0.0015520003069279392
2975,64051.7,3.2061,4773.73,2131.52,120.567,142.196,2.2395895886503525,0.0006716131829826991,13.417537229797246,0.0015041378922083773
2976,64157.7,3.1686,4804.92,2139.56,133.725,88.91,2.2457514629176094,0.0006594490647086736,13.352501186284059,0.001480958701789153
2977,63258.3,3.2254,4825.18,2163.26,149.693,260.102,2.230513206919187,0.0006684517468778366,13.110039418218594,0.001490990449599216
2978,61201.0,3.3932,4747.03,2167.48,152.457,170.517,2.190114787679702,0.0007148048358657941,12.892482246794312,0.0015655046413346376
2979,59183.5,3.4023,4751.95,2164.45,178.618,1294.5,2.1954538104368315,0.0007159797556792474,12.454571281263481,0.0015719004828016357
2980,59657.5,3.4344,4702.05,2164.2,228.923,197.397,2.172650401996119,0.0007304048234280792,12.687551174487723,0.0015869143332409206
2981,60759.3,3.4262,4792.27,2176.94,103.951,205.831,2.2013789998805664,0.0007149430228263432,12.67860533734535,0.0015738605565610445
2982,59770.5,3.4211,4826.59,2187.12,76.803,123.178,2.2068244997988224,0.0007088026950704328,12.383587584609424,0.001564203153004865
2983,59961.8,3.3818,4808.04,2181.9,60.865,79.152,2.203602364911316,0.0007033635327493116,12.471152486252194,0.0015499335441587607
2984,61070.3,3.3516,4859.0,2198.18,198.766,84.492,2.2104650210628796,0.0006897715579337312,12.568491459147973,0.0015247159013365603
2985,61954.5,3.3563,4873.84,2202.94,229.107,247.773,2.2124252135782183,0.0006886356548429986,12.711640103080939,0.0015235548857435973
2986,61985.9,3.3903,4853.86,2204.72,153.294,101.668,2.201576617438949,0.0006984750281219483,12.770434252327016,0.001537746289778294
2987,61395.5,3.3968,4853.86,2204.72,65.171,156.403,2.201576617438949,0.0006998141685174273,12.648799100097655,0.0015406945099604487
2988,61559.1,3.4141,4870.02,2213.35,291.14,273.22,2.200293672487406,0.0007010443488938443,12.640420367883499,0.0015425034450041793
2989,62855.5,3.3876,4857.02,2201.72,66.576,139.968,2.206011663608452,0.0006974647005777205,12.941165570658551,0.0015386152644296278
2990,60986.5,3.3928,4873.21,2204.66,127.627,62.092,2.2104133970771005,0.0006962146100824713,12.514646403499952,0.0015389221013671042
2991,61906.4,3.3858,4810.81,2198.81,127.407,137.154,2.1879152814476925,0.0007037900062567426,12.868186438458387,0.0015398329096192943
2992,59506.5,3.4645,4734.1,2191.08,141.976,99.88,2.16062398451905,0.0007318180858030037,12.56975982763355,0.00158118370849079
2993,60316.1,3.4769,4739.37,2191.95,77.603,127.119,2.162170669951413,0.000733620713301557,12.726607122887641,0.001586213189169461
2994,59831.7,3.423,4778.14,2204.71,45.162,71.407,2.16724195018846,0.0007163875482928503,12.521964613845553,0.0015525851472529266
2995,61088.2,3.41,4788.67,2212.23,36.041,111.943,2.164634780289572,0.0007120975135058378,12.756819743269007,0.0015414310446924596
2996,61414.4,3.3925,4851.94,2241.35,246.505,59.597,2.1647400004461597,0.000699204854140818,12.65769980667527,0.0015135967162647512
2997,60676.6,3.3753,4859.19,2246.19,34.923,43.98,2.1633031934075033,0.0006946219431633668,12.486978282388629,0.0015026778678562365
2998,60500.6,3.3802,4895.9,2259.53,117.21,44.637,2.166778046761937,0.0006904144283992729,12.357401090708553,0.0014959748266232355
2999,59178.6,3.3377,4874.3,2256.96,59.264,78.072,2.1596749610094994,0.000684754734013089,12.140943314937529,0.0014788476534807883
3000,59280.6,3.3344,4935.84,2271.72,50.128,80.656,2.1727325550684067,0.0006755486401504101,12.010235339881357,0.001467786522986988
3001,58212.1,3.3715,4921.22,2253.28,44.653,71.456,2.184025065682028,0.0006850943465238294,11.828794485920158,0.0014962632251650926
3002,58396.2,3.3651,4933.41,2262.03,79.535,1616.234,2.180965769684752,0.0006821042645958881,11.83688361599786,0.0014876460524396228
3003,58389.0,3.3879,4914.86,2258.07,161.766,105.206,2.1765755711736126,0.0006893177018267052,11.880094244800462,0.0015003520705735428
3004,57111.0,3.3695,4934.85,2262.53,149.381,151.033,2.181120250339222,0.0006827968428624983,11.572996139700294,0.0014892620208350827
3005,57582.9,3.3503,4953.8,2270.76,61.274,509.667,2.1815603586464443,0.0006763090960474786,11.623985627195283,0.00147540911412919
3006,57646.5,3.3309,4948.91,2265.18,192.753,95.976,2.184775602821851,0.0006730572994861495,11.648322559917235,0.0014704791672184995
3007,57255.2,3.2916,4934.39,2260.96,172.204,163.132,2.1824313565918905,0.0006670733363191802,11.603298482689855,0.0014558417663293468
3008,57937.1,3.2703,4940.02,2263.79,100.119,116.479,2.182190044129535,0.0006620013684155125,11.72811041250845,0.0014446127953564598
3009,58620.3,3.28,4940.02,2263.79,60.9,123.923,2.182190044129535,0.0006639649232189342,11.866409447735029,0.0014488976450995896
3010,58696.7,3.2734,4965.81,2268.88,56.858,76.88,2.188661365960298,0.0006591875242911025,11.82016629713984,0.0014427382673389514
3011,59781.6,3.2778,4926.29,2249.92,85.847,133.87,2.1895400725359124,0.0006653688678498424,12.1352173745354,0.0014568517991750817
3012,60227.3,3.2538,4918.28,2249.26,291.553,164.778,2.1866213776975534,0.0006615727449433542,12.245602121066716,0.0014466091069951894
3013,60227.3,3.2552,4863.62,2238.83,83.203,30.655,2.1723936163085185,0.0006692957097799581,12.383224840756474,0.0014539737273486597
3014,59588.7,3.2859,4863.62,2238.83,101.139,78.483,2.1723936163085185,0.0006756078805498785,12.251923464415395,0.0014676862468342839
3015,61813.8,3.265,4911.33,2257.83,132.353,233.296,2.175243486002046,0.0006647893747722104,12.58595940407181,0.0014460787570366237
3016,61589.1,3.2213,4937.21,2270.75,119.246,142.901,2.174264009688429,0.0006524535111935688,12.47447445014492,0.0014186061873830232
3017,62071.0,3.1988,4964.95,2269.0,52.392,63.304,2.188166593212869,0.0006442763774056133,12.501837883563782,0.0014097840458351697
3018,61665.4,3.2226,5007.08,2276.98,209.21,204.914,2.1990004303946455,0.0006436086501513856,12.315641052269987,0.001415295698688614
3019,61700.3,3.1997,5024.9,2268.9,129.353,239.52,2.2146855304332496,0.0006367688909232025,12.27891102310494,0.0014102428489576446
3020,62131.8,3.1941,5035.17,2268.9,75.473,3205.078,2.219211952928732,0.0006343579263460817,12.33956351026877,0.0014077746925823087
3021,62446.3,3.197,5050.21,2275.32,61.716,143.348,2.2195603255805776,0.0006330429823710301,12.365089768544278,0.0014050770880579433
3022,63953.9,3.1868,5041.43,2270.44,69.482,207.97,2.220463874843643,0.0006321222351594685,12.685666566827269,0.001403604587657018
3023,63651.5,3.2176,5059.51,2274.64,131.593,154.101,2.2243124186684486,0.0006359509122424898,12.580566102251009,0.001414553511764499
3024,63831.3,3.2414,5059.51,2274.64,221.473,168.854,2.2243124186684486,0.0006406549250816779,12.61610314042269,0.0014250167059402807
3025,64354.3,3.2116,5044.65,2267.89,159.898,93.252,2.224380371182024,0.0006366348507825122,12.756940521146166,0.0014161180656910167
3026,64149.6,3.2232,5055.85,2271.89,101.93,108.643,2.225393835088847,0.0006375189137335956,12.688192885469306,0.0014187306603752822
3027,63950.9,3.2018,5051.17,2263.69,264.927,117.863,2.231387690010558,0.000633872944288155,12.660611303915726,0.0014144162849153374
3028,64521.2,3.1743,5063.2,2271.31,69.102,73.551,2.2291981279525914,0.0006269355348396271,12.743166376994786,0.0013975635206114534
3029,65748.6,3.1646,5065.7,2265.2,150.24,145.1,2.236314674200954,0.0006247112936020689,12.979173658132146,0.001397051033021367
3030,65840.1,3.1705,5101.06,2280.07,95.386,144.271,2.237238330402137,0.0006215374843659945,12.90714086876061,0.0013905274838053217
3031,65840.1,3.1701,5151.47,2298.37,55.867,67.394,2.2413580058911315,0.0006153777465461315,12.780837314397639,0.0013792818388684155
3032,66190.6,3.1744,5156.92,2296.68,100.412,145.214,2.245380288067994,0.0006155612264685122,12.83529703776673,0.0013821690440113555
3033,66034.0,3.1409,5168.06,2294.69,156.195,198.28,2.2521822119763457,0.0006077522319787309,12.777328436589357,0.001368768766151419
3034,64301.7,3.1265,5129.33,2280.9,237.945,85.101,2.248818448857907,0.0006095337987612417,12.536081710476806,0.001370730851856723
3035,64670.8,3.1486,5116.77,2278.87,113.744,201.655,2.245310175657234,0.000615349136271515,12.638989049732546,0.0013816496772523226
3036,64836.1,3.1281,5152.69,2279.55,153.905,108.938,2.2603978855475857,0.0006070809615948175,12.582961521069578,0.0013722445219451205
3037,64578.2,3.1217,5147.7,2280.85,155.702,89.034,2.256921761623956,0.0006064261709112809,12.545058958369758,0.0013686564219479581
3038,64953.9,3.123,5161.6,2297.42,175.643,82.508,2.2466941177494757,0.0006050449473031618,12.584063081215126,0.0013593509240800552
3039,63992.9,3.1193,5167.96,2292.56,225.943,127.727,2.2542310779216246,0.0006035843930680578,12.382622930518039,0.0013606186970024775
3040,64198.9,3.121,5185.88,2293.08,88.676,123.214,2.261534704415023,0.0006018264981063966,12.379557567857336,0.0013610515115041778
3041,64835.4,3.1156,5196.58,2294.67,124.923,113.961,2.264630644057751,0.0005995481643696431,12.476551886048131,0.0013577551456200674
3042,64964.9,3.1273,5212.16,2307.87,93.204,80.307,2.2584287676515578,0.0006000007674361493,12.464103174115914,0.0013550589937908115
3043,66124.5,3.1151,5226.69,2316.1,496.253,106.543,2.2566771728336428,0.0005959986148021023,12.651314694385931,0.0013449764690643756
3044,66967.6,3.1103,5256.82,2328.25,191.202,77.645,2.2578417266187047,0.0005916694883979288,12.739184526006218,0.0013358960592719854
3045,66712.9,3.0852,5271.07,2337.58,521.736,97.731,2.254926034616997,0.0005853081063237635,12.656424596903475,0.0013198264872218276
3046,67975.6,3.0574,5302.39,2349.25,177.352,79.646,2.2570565073959776,0.000576607907000428,12.819803899750868,0.0013014366287112907
3047,67814.2,3.0898,5300.64,2347.22,187.028,114.532,2.2582629664028087,0.0005829107428536931,12.79358718947146,0.0013163657433048457
3048,67748.4,3.0978,5324.72,2351.16,133.691,388.059,2.264720393337757,0.0005817770699679983,12.723373247795188,0.0013175623947328128
3049,68532.9,3.0878,5324.72,2351.16,107.987,151.197,2.264720393337757,0.0005798990369446656,12.870704938475637,0.0013133091750455095
3050,69052.0,3.0964,5350.73,2365.38,124.259,151.217,2.2621016496292348,0.000578687394056512,12.905154997542393,0.0013090497087148787
3051,68589.5,3.0646,5352.13,2362.82,188.149,85.968,2.265145038555624,0.0005725944623916086,12.815365097634025,0.001297009505590777
3052,67461.4,3.0631,5332.37,2363.81,167.648,109.615,2.2558369750529863,0.0005744350073231978,12.65129764063634,0.0012958317292845025
3053,66662.1,3.1104,5343.31,2367.34,259.006,139.385,2.257094460449281,0.0005821110884451771,12.47580619503641,0.0013138797130957107
3054,66988.9,3.0938,5390.99,2395.96,220.654,137.742,2.250033389539057,0.0005738834611082566,12.426085004795038,0.0012912569491978162
3055,65854.9,3.1534,5363.26,2381.92,258.084,59.776,2.2516541277624773,0.000587963290983469,12.278893807124769,0.0013238899711157386
3056,66785.5,3.1155,5373.48,2383.12,219.717,64.208,2.2548088220484073,0.0005797918667232409,12.42872402986519,0.0013073198160394777
3057,66341.4,3.1375,5360.31,2375.31,559.722,107.758,2.256678075703803,0.0005853206251130998,12.37641106577791,0.0013208802219499772
3058,65742.3,3.1193,5351.28,2368.39,131.865,56.671,2.259458957350774,0.0005829072670463889,12.285341077274971,0.0013170550458328231
3059,64718.0,3.1704,5359.81,2362.98,156.029,52.905,2.268241796375763,0.0005915135051429061,12.074681751778513,0.0013416956554858695
3060,64585.2,3.193,5363.98,2364.87,230.412,38.517,2.268192331925222,0.0005952669473040541,12.040537063896585,0.0013501799253235907
3061,64675.5,3.1419,5385.9,2372.6,260.517,50.904,2.2700413048975805,0.0005833565420821033,12.00829944856013,0.0013242434460085982
3062,65534.3,3.1529,5394.57,2373.47,165.653,91.222,2.2728620964242228,0.0005844580754351135,12.148197168634388,0.0013283926066055185
3063,64699.5,3.1691,5382.17,2365.45,147.393,46.682,2.275326047897863,0.0005888145487786524,12.021080716513971,0.0013397450802172949
3064,66234.9,3.1037,5416.25,2385.26,67.85,61.225,2.2707168191308282,0.0005730348488345257,12.22892222478652,0.0013011998691966492
3065,65782.9,3.119,5412.08,2381.38,212.031,53.934,2.2726654292888995,0.0005763033805856529,12.154827718732907,0.0013097447698393369
3066,64209.9,3.0916,5408.76,2378.25,198.359,70.423,2.2742604856512143,0.000571591270457554,11.871464069398531,0.0012999474403447913
3067,64884.3,3.0724,5413.31,2373.47,136.547,90.107,2.2807577091768594,0.0005675640227513296,11.986067673937018,0.0012944760203415255
3068,62980.4,3.0879,5332.53,2344.02,124.814,128.896,2.274950725676402,0.0005790684721886235,11.810603972223317,0.0013173522410218342
3069,63521.3,3.0879,5367.56,2348.45,260.494,494.347,2.285575592412017,0.0005752893307201036,11.834297148052373,0.0013148672528689137
3070,63530.8,3.1407,5355.14,2345.96,242.307,120.326,2.282707292536957,0.0005864832665439185,11.86351804061145,0.0013387696294906988
3071,63853.8,3.108,5364.0,2343.98,281.005,45.784,2.288415430165786,0.0005794183445190157,11.90413870246085,0.0013259498801184311
3072,64308.4,3.1266,5374.27,2341.59,147.046,63.647,2.2951370649857576,0.0005817720360160542,11.965978635237901,0.0013352465632326751
3073,64640.4,3.1413,5407.21,2358.57,288.643,69.231,2.292579825911463,0.0005809465509939507,11.954482995851835,0.0013318663427415766
3074,65528.3,3.1197,5430.27,2361.13,78.179,52.729,2.29986065993825,0.0005745018203514742,12.067226859806233,0.0013212741356892674
3075,65266.0,3.1508,5439.74,2368.06,130.205,65.272,2.2971292957104126,0.0005792188597249133,11.997999904407196,0.0013305406113020785
3076,64984.1,3.122,5436.23,2362.72,134.293,104.755,2.3008354777544526,0.0005742950537412876,11.953890839791548,0.0013213584343468546
3077,65211.5,3.1146,5432.2,2358.84,99.661,73.138,2.3029116006172523,0.0005733588601303339,12.004620595707081,0.0013203947703108307
3078,65768.9,3.0935,5440.41,2360.16,172.445,171.461,2.305102196461257,0.0005686152330430979,12.088960207043218,0.0013107162226289745
3079,64774.8,3.1206,5418.52,2352.95,151.443,114.963,2.3028623642661343,0.0005759137181370558,11.954334393893536,0.0013262500265624005
3080,64222.7,3.1434,5420.88,2357.49,91.631,71.907,2.2994286296018225,0.0005798689511666003,11.847283097947196,0.0013333672677296618
3081,64593.1,3.1464,5418.37,2355.54,108.221,38.864,2.3002666055341874,0.0005806912410928009,11.921131262722922,0.0013357446700119717
3082,64649.8,3.1316,5421.68,2357.16,131.384,50.712,2.30008993873984,0.000577606941021971,11.924311283587375,0.0013285479135909317
3083,64359.8,3.1374,5398.4,2353.78,52.064,47.947,2.2935023664063756,0.0005811721991701245,11.92201393005335,0.001332919814086278
3084,63891.7,3.1256,5377.03,2344.93,49.453,58.191,2.2930449949465443,0.0005812874393484879,11.882340251030774,0.0013329182534233433
3085,62826.3,3.1442,5353.59,2328.95,214.486,60.095,2.2987140127525283,0.0005873068352264555,11.735358890015858,0.0013500504519203935
3086,64334.9,3.1001,5399.2,2349.01,100.293,91.858,2.2985002192412973,0.0005741776559490295,11.915635649725886,0.0013197474680822984
3087,64158.8,3.1081,5391.66,2342.19,50.349,54.779,2.3019737937571247,0.0005764643913006384,11.899637588423603,0.0013270059218082222
3088,63407.0,3.1529,5399.64,2338.17,147.003,119.895,2.3093444873554962,0.0005839092976568808,11.742819891696483,0.001348447717659537
3089,63760.6,3.1473,5443.53,2355.84,80.041,57.197,2.3106535248573756,0.0005781726196052929,11.713097934612284,0.0013359566014669927
3090,64389.0,3.1279,5508.03,2374.15,126.026,145.092,2.3200008424067557,0.0005678799861293421,11.690023474817675,0.0013174820462060104
3091,65148.3,3.1472,5548.19,2388.61,143.708,73.443,2.322769309347277,0.0005672480574745999,11.742261890814843,0.0013175863786888608
3092,64861.9,3.1743,5541.09,2387.45,183.67,87.15,2.320923998408344,0.0005728656275209391,11.705621096210312,0.0013295775827766028
3093,64676.6,3.1846,5571.28,2388.77,100.495,97.442,2.3322797925292096,0.0005716101147312647,11.608930084289428,0.0013331547197930316
3094,65403.2,3.1768,5583.53,2384.2,316.846,127.071,2.3418882644073484,0.0005689590635314936,11.713593371934959,0.0013324385538125998
3095,66721.8,3.1514,5644.07,2391.17,194.431,66.363,2.3603800649891054,0.0005583559381793636,11.821575565150681,0.001317932225646859
3096,66093.8,3.1662,5625.16,2388.13,137.013,87.664,2.3554664109575274,0.0005628639896465167,11.74967467592033,0.0013258072215499156
3097,64862.6,3.1887,5626.32,2389.52,110.769,53.45,2.3545816733067726,0.0005667470033698759,11.528423552161982,0.0013344521075362415
3098,65709.7,3.1775,5646.09,2399.29,124.123,103.73,2.3532336649592174,0.0005627788434119896,11.638089368040538,0.0013243501202439055
3099,65526.0,3.1981,5659.07,2399.38,117.108,306.357,2.3585551267410745,0.0005651281924415142,11.57893434786988,0.0013328859955488502
3100,66277.7,3.1894,5678.31,2396.92,126.511,125.999,2.3690027201575354,0.0005616812044428711,11.672082010316448,0.0013306243011865226
3101,67349.7,3.1674,5681.68,2399.63,191.785,82.973,2.3677316919691784,0.0005574759578152941,11.853835485279001,0.0013199534928301448
3102,67537.6,3.1399,5674.22,2394.44,168.74,73.117,2.369748250112761,0.0005533624004709017,11.902534621498639,0.0013113295801941162
3103,68221.9,3.1224,5686.81,2390.9,131.157,146.67,2.3785227320255973,0.0005490600178307346,11.996514742008259,0.0013059517336567819
3104,68474.2,3.1094,5704.48,2402.32,174.18,82.399,2.374571247793799,0.0005450803578941464,12.003583148683141,0.0012943321455925938
3105,68684.5,3.0968,5724.44,2400.67,184.859,86.168,2.384517655487843,0.0005409786808840691,11.998466225517257,0.0012899732158105862
3106,67540.3,3.1391,5580.55,2357.03,164.127,67.379,2.3676194193540177,0.0005625072797484119,12.102803487111485,0.0013318031590603427
3107,61597.1,3.3758,5626.31,2365.72,229.302,160.916,2.3782653906633078,0.0006000024883093892,10.948045877315682,0.0014269651522580864
3108,62639.3,3.2543,5651.56,2381.73,106.39,275.108,2.3728802173210233,0.000575823312501327,11.083541535434463,0.0013663597469066604
3109,61673.5,3.2666,5699.4,2394.02,117.355,385.973,2.380681865648574,0.0005731480506720006,10.821051338737412,0.001364483170566662
3110,62662.5,3.2702,5703.35,2398.42,171.202,176.491,2.3779613245386546,0.0005733823103965213,10.986963801976032,0.001363480958297546
3111,63257.4,3.2776,5730.3,2404.39,136.449,153.381,2.3832656099883964,0.0005719770343612027,11.039107900109942,0.0013631731956962058
3112,63226.8,3.2752,5778.38,2415.07,72.737,124.962,2.392634582020397,0.0005668024602051094,10.941959511143262,0.0013561511674609844
3113,64085.4,3.2602,5788.36,2415.82,542.055,91.083,2.3960228824995236,0.0005632338002473931,11.07142610342135,0.0013495210735899198
3114,63760.9,3.2569,5788.36,2415.82,113.215,139.625,2.3960228824995236,0.0005626636905790241,11.015365319365072,0.0013481550777789736
3115,63962.3,3.2579,5794.63,2412.91,54.787,69.105,2.4015110385385285,0.0005622274416140461,11.038202611728446,0.0013501954072054076
3116,62711.5,3.227,5788.8,2411.8,243.547,236.754,2.4001990214777345,0.0005574557766721945,10.833246959646212,0.0013380048096857118
3117,62288.5,3.2504,5816.51,2430.06,84.676,218.819,2.3935664139980086,0.000558823074317761,10.708913076741895,0.0013375801420541056
3118,62510.7,3.2457,5881.46,2439.07,172.969,3966.15,2.411353507689406,0.0005518527712506758,10.628432396037718,0.0013307121156834365
3119,62450.5,3.2966,5878.12,2436.1,359.647,82.022,2.4129222938303028,0.0005608255700802298,10.624230196049076,0.0013532285209966752
3120,62954.7,3.2782,5856.77,2429.33,53.521,38.942,2.4108581378404748,0.0005597283144122101,10.749047683279349,0.0013494255617804087
3121,63170.7,3.2696,5877.59,2433.14,151.047,119.422,2.415639872757014,0.0005562824218769938,10.747721430041905,0.0013437779987999048
3122,62755.6,3.2615,5885.3,2433.79,131.872,122.923,2.4181626187961984,0.0005541773571440708,10.663109781999218,0.0013400909692290624
3123,62210.6,3.2968,5741.94,2431.77,137.863,44.694,2.3612183718032544,0.0005741613461652334,10.834421815623292,0.0013557203189446371
3124,61700.2,3.3189,5708.18,2429.39,57.658,115.909,2.349635093583163,0.0005814287566264553,10.80908450679551,0.0013661454109879436
3125,61829.0,3.3144,5751.82,2440.35,69.498,87.959,2.3569651894195505,0.0005762350003998734,10.749467125188202,0.0013581658368676626
3126,61922.9,3.2752,5727.07,2437.92,157.33,133.664,2.3491624007350524,0.0005718805602166553,10.812317642354643,0.0013434403097722647
3127,61626.4,3.2919,5681.48,2433.15,65.774,53.723,2.335030721492715,0.0005794088864169196,10.846892007012258,0.0013529375500893903
3128,62014.0,3.2828,5772.22,2453.46,84.06,101.365,2.352685595037213,0.000568723991809044,10.743526754004524,0.0013380287430811997
3129,60766.2,3.3274,5726.31,2437.03,114.252,215.572,2.349708456604966,0.0005810722786576346,10.61175521409075,0.0013653504470605613
3130,60761.7,3.3358,5782.39,2435.61,171.168,81.753,2.3741034073599634,0.0005768894868730749,10.508059816096804,0.0013695952964555079
3131,61272.2,3.3422,5779.87,2434.5,59.133,98.473,2.374150749640583,0.0005782482997022425,10.600965073608922,0.0013728486342164715
3132,61087.1,3.3427,5803.11,2438.3,127.185,74.638,2.379981954640528,0.0005760187209961555,10.526614177570304,0.001370914161505967
3133,62188.1,3.2968,5777.59,2439.07,43.012,122.573,2.368767604045804,0.0005706185451027158,10.763674819431632,0.001351662723907063
3134,61675.5,3.314,5671.6,2419.38,39.369,91.18,2.3442369532690193,0.0005843148317934974,10.874444601170746,0.0013697724210334878
3135,62018.0,3.2797,5753.03,2440.69,54.252,55.33,2.357132614137805,0.0005700822001623492,10.780058508299106,0.0013437593467421098
3136,62239.0,3.3029,5653.02,2419.7,71.88,36.836,2.3362482952432124,0.0005842717697796929,11.009867292173032,0.0013650039261065422
3137,62900.0,3.3082,5646.92,2423.41,179.051,188.568,2.330154616841558,0.0005858414852698461,11.13881549588094,0.0013651012416388477
3138,63279.6,3.3018,5596.96,2429.01,123.1,171.367,2.3042144742096573,0.0005899273891541122,11.30606615019582,0.0013593192288216187
3139,63231.6,3.3096,5596.96,2429.01,61.818,116.912,2.3042144742096573,0.0005913210028301078,11.297490066035847,0.001362530413625304
3140,63154.2,3.2891,5648.82,2432.54,56.65,138.984,2.3221899742655823,0.000582263198331687,11.180069465835343,0.0013521257615496558
3141,62470.3,3.2984,5597.91,2409.75,103.9,106.2,2.3230252100840336,0.00058921990528608,11.159575627332345,0.0013687726942628903
3142,62322.4,3.2811,5656.47,2425.18,99.38,74.528,2.3323918224626627,0.000580061416395738,11.017896320496705,0.0013529305041275288
3143,63025.5,3.2557,5694.15,2427.43,140.674,90.142,2.345752503676728,0.0005717622472186367,11.068465003556282,0.0013412127229209495
3144,63832.2,3.2545,5709.8,2425.53,53.748,71.524,2.3540422093315687,0.0005699849381764685,11.179410837507442,0.0013417686031506515
3145,64835.6,3.2084,5778.95,2443.25,99.444,49.633,2.3652716668372045,0.0005551873610257919,11.219269936580174,0.0013131689348204237
3146,65178.4,3.2116,5793.36,2447.83,131.491,118.806,2.366732983908196,0.0005543587831586506,11.250535095350541,0.0013120192170207898
3147,65436.2,3.1796,5838.08,2459.27,1966.39,52.559,2.373907704318761,0.0005446311115983337,11.208513757947818,0.0012929039918349755
