DT_COMPTC;IBOV;Dol;NDX;SPX;Fluxo
15/08/2017;68355.1;31.702;5907.73;2464.61;10.934
16/08/2017;68594.3;31.524;5917.42;2468.11;-66.977
17/08/2017;67976.8;31.753;5796.32;2430.01;-39.455
18/08/2017;68714.7;31.472;5790.91;2425.55;213.492
21/08/2017;68634.7;31.651;5786.54;2428.37;5.349
22/08/2017;70011.3;3.163;5873.33;2452.51;2.731
23/08/2017;70477.6;31.424;5851.78;2444.04;68.29
24/08/2017;71132.8;31.482;5834.44;2438.97;0.205
25/08/2017;71073.7;3.159;5822.53;2443.05;71.669
28/08/2017;71016.6;31.669;5838.08;2444.24;-2.878
29/08/2017;71329.9;31.646;5862.14;2446.3;450.165
30/08/2017;70886.3;31.596;5932.9;2457.59;513.68
31/08/2017;70835.1;31.491;5988.6;2471.65;111.556
01/09/2017;71923.1;31.404;5987.9;2476.55;76.57
04/09/2017;72128.8;31.393;5987.9;2476.55;191.563
05/09/2017;72150.9;31.174;5932.73;2457.85;107.762
06/09/2017;73412.4;31.002;5951.13;2465.54;127.332
08/09/2017;73078.9;30.872;5913.37;2461.43;109.693
11/09/2017;74319.2;31.029;5980.53;2488.11;127.033
12/09/2017;74538.6;31.262;5995.64;2496.48;33.748
13/09/2017;74787.6;31.353;6004.38;2498.37;275.231
14/09/2017;74656.7;31.209;5968.82;2495.62;114.607
15/09/2017;75756.5;31.104;5988.0;2500.23;85.198
18/09/2017;75990.4;31.376;5981.12;2503.87;32.686
19/09/2017;75974.2;31.355;5991.08;2506.65;113.569
20/09/2017;76004.2;31.335;5973.6;2508.24;129.005
21/09/2017;75604.3;31.382;5934.91;2500.6;355.711
22/09/2017;75389.8;3.125;5932.32;2502.22;576.658
25/09/2017;74443.5;31.597;5867.35;2496.66;158.099
26/09/2017;74318.7;31.662;5881.34;2496.84;77.984
27/09/2017;73796.7;31.932;5937.79;2507.04;221.225
28/09/2017;73567.3;31.829;5933.07;2510.06;182.822
29/09/2017;74293.5;31.625;5979.3;2519.36;159.109
02/10/2017;74359.8;31.546;5981.92;2529.12;102.139
03/10/2017;76762.9;31.438;5995.06;2534.58;554.637
04/10/2017;76591.4;31.349;5998.84;2537.74;170.923
05/10/2017;76617.5;31.539;6057.14;2552.07;99.289
06/10/2017;76054.7;31.555;6064.57;2549.33;261.747
09/10/2017;75726.8;31.883;6058.53;2544.73;80.753
10/10/2017;76897.2;31.804;6063.52;2550.64;60.297
11/10/2017;76659.8;3.173;6081.25;2555.24;120.976
13/10/2017;76989.8;3.146;6092.45;2553.17;177.774
16/10/2017;76891.8;31.694;6114.53;2557.64;118.01
17/10/2017;76201.3;31.605;6122.61;2559.36;176.603
18/10/2017;76591.1;31.707;6114.35;2561.26;148.945
19/10/2017;76283.2;31.708;6092.62;2562.1;261.024
20/10/2017;76390.5;31.938;6108.82;2575.21;133.257
23/10/2017;75413.1;32.354;6067.83;2564.98;185.899
24/10/2017;76350.2;32.474;6080.22;2569.13;144.431
25/10/2017;76671.1;32.348;6055.04;2557.15;74.516
26/10/2017;75896.4;32.973;6037.87;2560.4;99.137
27/10/2017;75975.7;32.356;6213.47;2581.07;185.247
30/10/2017;74800.3;32.805;6227.59;2572.83;124.263
31/10/2017;74308.5;32.713;6248.56;2575.26;152.822
01/11/2017;73823.7;3.266;6248.65;2579.36;4.241
03/11/2017;73915.4;33.138;6295.58;2587.84;74.495
06/11/2017;74310.8;32.519;6313.61;2591.13;212.319
07/11/2017;72414.9;32.729;6320.78;2590.64;286.969
08/11/2017;74363.1;32.505;6345.81;2594.38;71.04
09/11/2017;72930.7;32.505;6312.21;2584.62;214.324
10/11/2017;72165.6;32.837;6309.07;2582.3;168.485
13/11/2017;72475.2;32.794;6316.18;2584.84;61.111
14/11/2017;70826.6;33.152;6293.64;2578.87;190.928
16/11/2017;72511.8;32.775;6339.14;2585.64;-14.841
17/11/2017;73437.3;32.593;6314.51;2578.85;5.137.005
20/11/2017;73437.3;32.574;6308.61;2582.14;18.366
21/11/2017;74594.6;32.541;6378.63;2599.03;9.866
22/11/2017;74518.8;32.248;6386.12;2597.08;81.49
23/11/2017;74486.6;32.225;6386.12;2597.08;137.322
24/11/2017;74157.4;32.322;6409.29;2602.42;-568.599
27/11/2017;74058.9;32.262;6405.97;2601.42;260.803
28/11/2017;74139.7;32.135;6422.56;2627.04;33.002
29/11/2017;72700.5;3.244;6311.38;2626.07;277.852
30/11/2017;71971.0;32.681;6365.56;2647.58;-21.848
01/12/2017;72264.5;32.578;6337.87;2642.22;226.972
04/12/2017;73090.2;32.454;6263.7;2639.44;284.539
05/12/2017;72546.2;32.429;6265.11;2629.57;-10.684
06/12/2017;73268.4;32.353;6293.05;2629.27;1.061.343
07/12/2017;72487.5;32.933;6316.28;2636.98;156.36
08/12/2017;72731.8;32.935;6344.57;2651.5;145.258
11/12/2017;72800.0;33.038;6393.89;2659.99;42.881
12/12/2017;73813.5;33.192;6383.65;2664.11;-548.592
13/12/2017;72914.3;33.174;6394.67;2662.85;-757.094
14/12/2017;72428.9;33.353;6389.91;2652.01;-27.685
15/12/2017;72607.7;33.024;6466.32;2675.81;1.168.493
18/12/2017;73115.5;32.889;6513.27;2690.16;-71.544
19/12/2017;72680.4;32.911;6480.67;2681.47;224.948
20/12/2017;73367.0;32.961;6472.48;2679.25;-38.095
21/12/2017;75133.4;33.066;6472.69;2684.57;133.613
22/12/2017;75186.5;33.376;6465.17;2683.34;1.048.723
26/12/2017;75707.7;33.092;6433.16;2680.5;83.418
27/12/2017;76072.5;33.166;6435.15;2682.62;275.373
28/12/2017;76402.1;33.127;6441.42;2687.54;51.294
29/12/2017;76402.1;33.125;6396.42;2673.61;-143.891
02/01/2018;77891.0;32.616;6511.34;2695.81;-15.587
03/01/2018;77995.2;3.238;6575.8;2713.06;-217.122
04/01/2018;78647.4;32.309;6584.58;2723.99;49.917
05/01/2018;79071.5;32.293;6653.29;2743.15;116.533
08/01/2018;79378.5;32.368;6676.63;2747.71;305.07
09/01/2018;78863.5;32.492;6677.94;2751.29;165.539
10/01/2018;78200.6;32.352;6662.66;2748.23;66.873
11/01/2018;79365.4;3.214;6708.49;2767.56;88.765
12/01/2018;79349.1;32.054;6758.54;2786.24;-0.179
15/01/2018;79752.4;32.154;6758.54;2786.24;276.223
16/01/2018;79831.8;32.241;6737.14;2776.42;120.492
17/01/2018;81189.2;32.223;6810.28;2802.56;69.723
18/01/2018;80962.7;32.109;6811.38;2798.03;207.873
19/01/2018;81219.5;31.964;6834.33;2810.3;7.523
22/01/2018;81675.4;32.038;6906.28;2832.97;-9.116
23/01/2018;80678.3;32.385;6963.46;2839.13;78.72
24/01/2018;83680.0;31.418;6919.35;2837.54;95.363
25/01/2018;83680.0;31.486;6916.3;2839.25;97.223
26/01/2018;85530.8;31.478;7022.97;2872.87;169.958
29/01/2018;84698.0;31.555;6988.32;2853.53;89.412
30/01/2018;84482.5;31.812;6930.73;2822.43;62.603
31/01/2018;84912.7;31.875;6949.99;2823.81;-59.771
01/02/2018;85495.2;3.17;6901.5;2821.98;193.633
02/02/2018;84041.3;32.191;6760.29;2762.13;77.829
05/02/2018;81861.1;32.534;6495.92;2648.94;-27.523
06/02/2018;83894.0;32.349;6665.98;2695.14;166.096
07/02/2018;82766.7;3.272;6582.02;2681.66;254.636
08/02/2018;81532.5;32.857;6306.1;2581.0;118.876
09/02/2018;80898.7;33.011;6412.68;2619.55;153.936
14/02/2018;83542.8;32.246;6675.03;2698.63;2.633
15/02/2018;84290.6;32.317;6794.92;2731.2;109.726
16/02/2018;84524.6;32.311;6770.66;2732.22;152.986
19/02/2018;84792.7;32.335;6770.66;2732.22;61.612
20/02/2018;85804.0;32.527;6779.7;2716.26;-17.902
21/02/2018;86051.8;32.663;6759.26;2701.33;52.997
22/02/2018;86686.5;32.517;6761.85;2703.96;161.83
23/02/2018;87293.2;32.389;6896.6;2747.3;8.567
26/02/2018;87652.6;32.249;6989.1;2779.6;148.888
27/02/2018;86935.4;32.505;6900.35;2744.28;157.342
28/02/2018;85353.6;32.475;6854.42;2713.83;333.75
01/03/2018;85377.8;32.515;6750.54;2677.67;281.232
02/03/2018;85761.3;32.532;6811.04;2691.25;1429.47
05/03/2018;86022.8;3.243;6881.28;2720.94;140.729
06/03/2018;85653.0;32.109;6913.02;2728.12;45.949
07/03/2018;85483.6;32.433;6929.39;2726.8;254.512
08/03/2018;84984.6;32.645;6966.43;2738.97;407.823
09/03/2018;86371.4;32.555;7101.18;2786.57;163.716
12/03/2018;86900.4;32.616;7131.12;2783.02;99.692
13/03/2018;86383.8;32.613;7046.51;2765.31;555.893
14/03/2018;86051.0;3.261;7040.98;2749.48;52.468
15/03/2018;84928.2;32.862;7030.97;2747.33;261.426
16/03/2018;84886.5;32.802;7019.95;2752.01;136.967
19/03/2018;83913.1;32.867;6864.88;2712.92;75.057
20/03/2018;84163.8;33.115;6885.92;2716.94;110.683
21/03/2018;84976.6;3.273;6853.45;2711.93;262.161
22/03/2018;84767.9;33.147;6682.26;2643.69;142.132
23/03/2018;84377.2;33.123;6508.09;2588.26;246.227
26/03/2018;85087.9;33.143;6753.83;2658.55;292.343
27/03/2018;83808.1;33.262;6529.84;2612.62;379.81
28/03/2018;83874.1;33.216;6460.81;2605.0;-808.962
29/03/2018;85365.6;33.063;6581.13;2640.87;259.201
02/04/2018;84666.4;33.132;6390.84;2581.88;117.374
03/04/2018;84623.5;3.341;6458.83;2614.45;-5.245
04/04/2018;84359.7;33.303;6560.06;2644.69;36.706
05/04/2018;85209.7;33.457;6594.84;2662.84;77.297
06/04/2018;84820.4;33.694;6433.21;2604.47;438.141
09/04/2018;83307.2;34.219;6472.34;2613.16;52.298
10/04/2018;84510.4;34.098;6615.87;2656.87;-183.83
11/04/2018;85245.6;33.745;6583.44;2642.19;42.439
12/04/2018;85443.5;34.129;6656.26;2663.99;33.484
13/04/2018;84334.4;3.423;6628.34;2656.3;166.217
16/04/2018;82861.6;34.187;6675.18;2677.84;5.299
17/04/2018;84086.1;34.078;6816.37;2706.39;128.981
18/04/2018;85776.5;33.802;6833.21;2708.64;157.234
19/04/2018;85824.3;33.849;6774.89;2693.13;158.913
20/04/2018;85550.1;34.135;6667.75;2670.14;64.589
23/04/2018;85602.5;34.525;6648.8;2670.29;-39.277
24/04/2018;85469.1;34.724;6509.05;2634.56;-119.721
25/04/2018;85044.4;34.848;6513.94;2639.4;38.729
26/04/2018;86383.2;34.753;6649.65;2666.94;59.642
27/04/2018;86444.7;34.578;6656.35;2669.91;-469.629
30/04/2018;86115.5;35.063;6605.57;2648.05;-19.96
02/05/2018;84547.1;35.518;6644.48;2635.67;77.457
03/05/2018;83288.1;35.272;6643.48;2629.73;94.695
04/05/2018;83118.0;35.285;6769.12;2663.42;148.854
07/05/2018;82714.4;35.503;6821.87;2672.63;129.323
08/05/2018;82956.1;35.632;6815.48;2671.92;-581.776
09/05/2018;84265.5;35.926;6893.21;2697.79;-262.23
10/05/2018;85861.2;35.496;6963.55;2723.07;56.528
11/05/2018;85220.2;36.002;6952.56;2727.72;95.879
14/05/2018;85232.2;36.221;6964.37;2730.13;-37.22
15/05/2018;85130.4;36.553;6888.54;2711.45;29.91
16/05/2018;86537.0;36.747;6929.97;2722.46;14.286
17/05/2018;83622.0;36.972;6901.63;2720.13;45.761
18/05/2018;83081.9;37.375;6866.25;2712.97;110.914
21/05/2018;81815.3;36.771;6905.53;2733.01;-35.883
22/05/2018;82738.9;3.648;6893.62;2724.44;45.421
23/05/2018;80867.3;36.288;6953.63;2733.29;767.54
24/05/2018;80122.3;36.474;6949.7;2727.76;375.787
25/05/2018;78897.7;36.536;6960.92;2721.33;7.646
28/05/2018;75355.8;37.375;6960.92;2721.33;50.584
29/05/2018;76072.0;37.276;6926.54;2689.86;111.88
30/05/2018;76753.6;37.239;6976.37;2724.01;461.778
01/06/2018;77239.8;37.655;7083.93;2734.62;113.25
04/06/2018;78596.1;37.456;7143.57;2746.87;116.462
05/06/2018;76641.7;38.094;7166.75;2748.8;31.211
06/06/2018;76117.2;3.851;7210.08;2772.35;11.413
07/06/2018;73851.5;39.071;7152.83;2770.37;-157.442
08/06/2018;72942.1;37.083;7152.62;2779.03;-574.942
11/06/2018;72307.8;37.114;7168.48;2782.0;-34.043
12/06/2018;72754.1;37.201;7209.18;2786.85;-191.722
13/06/2018;72122.1;37.217;7205.26;2775.63;16.171
14/06/2018;71421.2;38.062;7279.59;2782.49;24.863
15/06/2018;70757.7;37.296;7255.76;2779.66;-289.081
18/06/2018;69814.7;37.448;7251.41;2773.75;-272.885
19/06/2018;71394.3;37.466;7228.04;2762.59;20.577
20/06/2018;72123.4;37.724;7280.71;2767.32;-461.665
21/06/2018;70074.9;37.681;7217.49;2749.76;23.715
22/06/2018;70640.7;37.854;7197.51;2754.88;5.175
25/06/2018;70953.0;37.744;7038.17;2717.07;-88.338
26/06/2018;71404.6;38.019;7068.2;2723.06;-40.118
27/06/2018;70609.0;3.861;6969.67;2699.63;-19.085
28/06/2018;71766.5;38.615;7031.6;2716.31;34.007
29/06/2018;72762.5;38.769;7040.8;2718.37;-91.394
02/07/2018;72839.7;39.114;7097.82;2726.71;35.505
03/07/2018;73667.8;38.972;7014.55;2713.22;-92.9
04/07/2018;74743.1;39.137;7014.55;2713.22;-21.779
05/07/2018;74553.1;39.311;7101.05;2736.61;5.884
06/07/2018;75010.4;38.627;7207.33;2759.82;-16.506
09/07/2018;75010.4;3.873;7276.0;2784.17;-10.684
10/07/2018;74862.4;38.143;7282.6;2793.84;-116.796
11/07/2018;74398.6;38.759;7243.98;2774.02;-53.311
12/07/2018;75856.2;38.816;7366.25;2798.29;-35.226
13/07/2018;76594.4;38.503;7375.82;2801.31;-13.438
16/07/2018;76652.6;38.605;7357.9;2798.43;-345.943
17/07/2018;78130.3;38.386;7403.89;2809.55;-170.969
18/07/2018;77362.6;38.484;7390.13;2815.62;-92.061
19/07/2018;77486.8;38.315;7352.36;2804.49;-94.349
20/07/2018;78571.3;37.697;7350.23;2801.83;-24.896
23/07/2018;77996.1;37.837;7371.78;2806.98;-110.721
24/07/2018;79155.0;37.491;7406.25;2820.4;-15.899
25/07/2018;80218.0;36.911;7508.59;2846.07;-12.545
26/07/2018;79405.3;37.473;7400.75;2837.44;-161.049
27/07/2018;79866.1;37.115;7296.78;2818.82;-105.555
30/07/2018;80275.6;37.307;7193.1;2802.6;-140.683
31/07/2018;79220.4;37.572;7231.98;2816.29;-101.475
01/08/2018;79301.7;37.502;7272.89;2813.36;-26.474
02/08/2018;79636.7;37.501;7372.15;2827.22;-86.176
03/08/2018;81435.0;37.071;7395.49;2840.35;-88.082
06/08/2018;81050.8;37.359;7439.0;2850.4;-46.83
07/08/2018;80346.5;37.525;7462.65;2858.45;-176.521
08/08/2018;79151.7;37.722;7469.55;2857.7;-51.18
09/08/2018;78768.0;3.801;7466.96;2853.58;-215.612
10/08/2018;76514.4;38.642;7408.3;2833.28;-145.035
13/08/2018;77496.5;38.841;7401.17;2821.93;-24.985
14/08/2018;78602.1;38.673;7447.17;2839.96;135.895
15/08/2018;77078.0;39.055;7354.66;2818.37;35.806
16/08/2018;76818.7;39.048;7374.3;2840.69;42.495
17/08/2018;76028.5;3.91;7377.54;2850.13;91.939
20/08/2018;76327.9;39.699;7371.42;2857.05;346.726
21/08/2018;75180.4;40.491;7397.23;2862.96;10.911
22/08/2018;76902.3;40.433;7424.6;2861.82;-118.161
23/08/2018;75633.8;41.146;7413.84;2856.98;-54.688
24/08/2018;76262.2;41.045;7485.4;2874.69;-136.791
27/08/2018;77929.7;40.817;7559.13;2896.74;-325.033
28/08/2018;77473.2;41.374;7570.25;2897.52;66.899
29/08/2018;78388.8;41.063;7660.18;2914.04;2.013.105
30/08/2018;76404.1;41.504;7642.67;2901.13;1.983
31/08/2018;76677.5;40.551;7654.55;2901.52;-206.053
03/09/2018;76192.7;41.588;7654.55;2901.52;43.744
04/09/2018;74711.8;4.16;7622.32;2896.72;-103.319
05/09/2018;75092.3;41.459;7523.26;2888.6;283.815
06/09/2018;76416.0;40.559;7453.17;2878.05;-23.471
10/09/2018;76436.4;40.851;7447.68;2877.13;-73.213
11/09/2018;74656.5;41.531;7507.87;2887.89;-38.641
12/09/2018;75124.8;41.602;7488.06;2888.92;-100.203
13/09/2018;74686.7;42.071;7561.69;2904.18;8.217
14/09/2018;75429.1;4.173;7545.5;2904.98;-75.977
17/09/2018;76788.9;41.335;7434.73;2888.8;-59.167
18/09/2018;78314.0;41.622;7494.4;2904.31;-196.507
19/09/2018;78168.7;41.273;7490.32;2907.95;93.642
20/09/2018;78116.0;40.768;7569.04;2930.75;-56.502
21/09/2018;79444.3;40.501;7531.07;2929.67;50.143
24/09/2018;77984.2;40.905;7548.75;2919.37;-36.114
25/09/2018;78630.1;40.747;7563.19;2915.56;-61.009
26/09/2018;78656.2;40.332;7563.09;2905.97;-106.255
27/09/2018;80000.1;40.116;7629.57;2914.0;27.164
28/09/2018;79342.4;40.504;7627.65;2913.98;-17.661
01/10/2018;78623.7;40.194;7645.45;2924.59;15.936
02/10/2018;81612.3;39.409;7628.28;2923.43;-99.727
03/10/2018;83273.4;39.026;7637.43;2925.51;-140.909
04/10/2018;82952.8;38.752;7490.0;2901.61;-105.677
05/10/2018;82321.5;38.398;7399.01;2885.57;-192.624
08/10/2018;86083.9;37.794;7352.82;2884.43;-30.113
09/10/2018;86087.6;37.143;7371.62;2880.34;63.154
10/10/2018;83679.1;37.561;7044.5;2785.68;42.6
11/10/2018;82921.1;3.78;6964.03;2728.37;-7.991
15/10/2018;83359.8;37.364;7068.67;2750.79;101.222
16/10/2018;85717.6;37.244;7276.43;2809.92;101.317
17/10/2018;85764.0;36.871;7278.63;2809.21;152.2
18/10/2018;83847.1;37.232;7116.09;2768.78;166.702
19/10/2018;84219.7;37.108;7107.23;2767.78;216.837
22/10/2018;85596.7;36.858;7141.21;2755.88;12.729
23/10/2018;85300.0;36.948;7118.67;2740.69;254.154
24/10/2018;83063.6;37.332;6789.15;2656.1;356.722
25/10/2018;84083.5;37.052;7016.39;2705.57;282.406
26/10/2018;85719.9;36.421;6852.4;2658.69;223.339
29/10/2018;83796.7;37.199;6713.9;2641.25;162.75
30/10/2018;86885.7;36.988;6810.12;2682.63;78.353
31/10/2018;87423.6;3.724;6967.1;2711.74;111.554
01/11/2018;88419.1;37.018;7069.17;2740.37;187.011
05/11/2018;89598.2;37.282;6937.09;2738.31;-3.532
06/11/2018;88668.9;37.643;6988.85;2755.45;234.325
07/11/2018;87714.4;37.378;7203.13;2813.89;3.733
08/11/2018;85620.1;37.606;7158.59;2806.83;501.965
09/11/2018;85641.2;37.299;7039.15;2781.01;512.08
12/11/2018;85524.7;37.653;6829.1;2726.22;21.083
13/11/2018;84914.1;38.095;6830.91;2722.18;145.083
14/11/2018;85973.1;3.786;6769.87;2701.58;885.932
16/11/2018;88515.3;37.393;6867.02;2736.27;407.582
19/11/2018;87900.8;37.606;6642.92;2690.73;70.788
20/11/2018;87900.8;37.571;6526.96;2641.89;1.902
21/11/2018;87268.8;37.975;6575.66;2649.93;-1.642
22/11/2018;87477.4;38.042;6575.66;2649.93;110.735
23/11/2018;86230.2;3.828;6527.35;2632.56;332.201
26/11/2018;85546.5;39.324;6678.34;2673.45;63.61
27/11/2018;87891.2;38.764;6701.04;2682.17;29.855
28/11/2018;89250.8;38.541;6913.33;2743.79;171.483
29/11/2018;89709.6;38.526;6892.4;2737.76;105.934
30/11/2018;89504.0;38.671;6949.01;2760.17;-113.828
03/12/2018;89820.1;38.443;7062.13;2790.37;169.167
04/12/2018;88624.5;38.493;6795.21;2700.06;376.501
05/12/2018;89039.8;38.657;6795.21;2700.06;252.623
06/12/2018;88846.5;38.825;6838.85;2695.95;275.41
07/12/2018;88115.1;39.065;6613.28;2633.08;266.718
10/12/2018;85914.7;3.923;6682.74;2637.72;97.281
11/12/2018;86419.6;3.9;6704.24;2636.78;168.362
12/12/2018;86977.5;38.537;6763.96;2651.07;-136.292
13/12/2018;87837.6;38.907;6767.97;2650.54;-103.351
14/12/2018;87449.5;39.125;6594.96;2599.95;260.727
17/12/2018;86399.7;39.023;6448.39;2545.94;-121.237
18/12/2018;86610.5;39.092;6491.52;2546.16;137.33
19/12/2018;85673.5;38.962;6342.97;2506.96;259.61
20/12/2018;85269.3;38.443;6243.2;2467.42;827.823
21/12/2018;85697.2;38.986;6046.56;2416.62;813.296
24/12/2018;85697.2;39.046;5899.35;2351.1;-15.483
26/12/2018;85136.1;39.272;6262.77;2467.7;-214.843
27/12/2018;85460.2;38.745;6288.3;2488.83;542.736
28/12/2018;87887.3;38.764;6285.27;2485.74;319.891
31/12/2018;87887.3;38.812;6329.96;2506.85;157.752
02/01/2019;91012.3;37.868;6360.87;2510.03;-1.166.258
03/01/2019;91564.3;37.594;6147.13;2447.89;142.396
04/01/2019;91840.8;37.154;6422.67;2531.94;101.696
07/01/2019;91699.1;37.333;6488.25;2549.69;313.869
08/01/2019;92031.9;37.137;6551.85;2574.41;235.827
09/01/2019;93613.0;36.809;6600.69;2584.96;237.281
10/01/2019;93805.9;37.114;6620.94;2596.64;275.628
11/01/2019;93658.3;3.714;6601.4;2596.26;432.47
14/01/2019;94474.1;36.971;6541.04;2582.61;96.7
15/01/2019;94055.7;3.721;6669.64;2610.3;237.69
16/01/2019;94393.1;37.364;6668.56;2616.1;305.044
17/01/2019;95351.1;37.466;6718.45;2635.96;271.97
18/01/2019;96096.8;37.541;6784.61;2670.71;-45.559
21/01/2019;96009.8;37.602;6784.61;2670.71;136.767
22/01/2019;95103.4;38.049;6646.81;2632.9;223.693
23/01/2019;96558.4;37.594;6658.76;2638.7;204.893
24/01/2019;97677.2;3.771;6702.55;2642.33;-403.834
25/01/2019;97677.2;37.709;6787.37;2664.76;51.001
28/01/2019;95443.9;37.657;6697.09;2643.85;179.626
29/01/2019;95639.3;3.725;6632.79;2640.0;57.565
30/01/2019;96996.2;36.804;6807.91;2681.05;320.933
31/01/2019;97393.7;36.471;6906.84;2704.1;291.072
01/02/2019;97861.3;36.572;6875.52;2706.53;532.955
04/02/2019;98588.6;36.667;6959.96;2724.87;301.916
05/02/2019;98311.2;36.668;7023.52;2737.7;595.068
06/02/2019;94635.6;37.011;6997.62;2731.61;403.256
07/02/2019;94405.6;37.176;6904.98;2706.05;457.851
08/02/2019;95343.1;37.319;6913.13;2707.88;149.154
11/02/2019;94412.9;37.555;6909.19;2709.8;309.399
12/02/2019;96168.4;37.132;7014.67;2744.73;179.425
13/02/2019;95842.4;37.591;7015.88;2753.03;111.017
14/02/2019;98015.1;37.193;7022.42;2745.73;123.076
15/02/2019;97525.9;37.015;7055.18;2775.6;191.765
18/02/2019;96509.9;3.736;7055.18;2775.6;312.234
19/02/2019;97659.2;37.217;7066.61;2779.76;170.63
20/02/2019;96544.8;37.304;7062.34;2784.7;-240.187
21/02/2019;96932.3;3.763;7035.16;2774.88;246.326
22/02/2019;97885.6;37.468;7090.63;2792.67;169.041
25/02/2019;97239.9;37.471;7115.43;2796.11;68.807
26/02/2019;97602.5;37.491;7123.22;2793.9;146.506
27/02/2019;97307.3;37.295;7117.0;2792.38;195.441
28/02/2019;95584.4;37.564;7097.53;2784.49;710.739
01/03/2019;94603.8;3.778;7151.57;2803.69;212.176
06/03/2019;94216.9;38.389;7112.47;2771.45;-11.518
07/03/2019;94340.2;38.765;7026.88;2748.93;274.842
08/03/2019;95364.9;38.655;7015.69;2743.07;440.012
11/03/2019;98026.6;38.406;7164.02;2783.3;7.484
12/03/2019;97828.0;38.108;7201.28;2791.52;15.512
13/03/2019;98903.9;38.163;7256.98;2810.92;18.763
14/03/2019;98604.7;38.461;7243.01;2808.48;74.831
15/03/2019;99136.7;3.815;7306.99;2822.48;136.065
18/03/2019;99993.9;37.917;7326.28;2832.94;75.649
19/03/2019;99588.4;37.892;7349.28;2832.57;163.903
20/03/2019;98041.4;37.773;7380.75;2824.23;173.339
21/03/2019;96729.1;37.939;7493.27;2854.88;-242.316
22/03/2019;93735.2;39.065;7326.06;2800.71;323.085
25/03/2019;93662.0;38.549;7316.96;2798.36;195.93
26/03/2019;95306.8;38.741;7351.15;2818.46;238.546
27/03/2019;91903.4;39.952;7308.19;2805.37;236.22
28/03/2019;94388.9;3.902;7320.47;2815.44;60.197
29/03/2019;95414.6;3.921;7378.77;2834.4;166.36
01/04/2019;96054.5;38.505;7478.42;2867.19;-30.553
02/04/2019;95386.8;38.555;7499.64;2867.24;147.391
03/04/2019;94491.5;38.715;7544.97;2873.4;90.92
04/04/2019;96313.1;38.586;7540.57;2879.39;31.686
05/04/2019;97108.2;38.732;7578.84;2892.74;103.935
08/04/2019;97369.3;38.506;7599.74;2895.77;62.28
09/04/2019;96291.8;3.853;7568.49;2878.2;105.116
10/04/2019;95953.5;38.248;7611.49;2888.21;113.292
11/04/2019;94754.7;3.86;7594.89;2888.32;202.91
12/04/2019;92875.0;38.818;7628.15;2907.41;127.73
15/04/2019;93083.0;38.717;7629.12;2905.58;298.606
16/04/2019;94333.3;39.042;7654.73;2907.06;194.314
17/04/2019;93284.8;39.402;7680.72;2900.45;218.438
18/04/2019;94578.3;39.278;7689.72;2905.03;143.955
22/04/2019;94588.1;39.364;7713.5;2907.97;-91.97
23/04/2019;95923.2;39.216;7810.71;2933.68;3.475
24/04/2019;95045.4;3.992;7784.41;2927.25;74.845
25/04/2019;96552.0;39.516;7816.92;2926.17;189.105
26/04/2019;96236.0;39.321;7826.68;2939.88;56.979
29/04/2019;96187.8;39.428;7839.04;2943.03;-82.844
30/04/2019;96353.3;3.919;7781.46;2945.83;277.235
02/05/2019;95527.6;39.659;7724.06;2917.52;97.914
03/05/2019;96007.9;39.385;7845.73;2945.64;-135.086
06/05/2019;95008.7;39.675;7794.09;2932.47;123.216
07/05/2019;94388.7;39.702;7640.15;2884.05;231.946
08/05/2019;95596.6;39.288;7617.55;2879.42;88.814
09/05/2019;94807.9;39.481;7582.75;2870.72;97.228
10/05/2019;94257.6;39.555;7586.53;2881.4;188.597
13/05/2019;91726.5;39.938;7324.13;2811.87;99.244
14/05/2019;92092.4;39.753;7401.88;2834.41;482.204
15/05/2019;91623.4;40.018;7503.25;2850.96;892.015
16/05/2019;90024.5;40.455;7580.14;2876.32;334.698
17/05/2019;89992.7;40.987;7503.68;2859.53;332.976
20/05/2019;91946.2;40.958;7376.7;2840.23;-20.874
21/05/2019;94484.6;4.039;7451.02;2864.36;-1.782
22/05/2019;94360.7;40.395;7420.66;2856.27;135.024
23/05/2019;93910.0;4.04;7307.93;2822.24;-36.637
24/05/2019;93627.8;40.229;7300.96;2826.06;202.194
27/05/2019;94864.3;40.419;7300.96;2826.06;-72.063
28/05/2019;96392.8;40.257;7278.38;2802.39;96.379
29/05/2019;96566.6;39.743;7216.86;2783.02;220.725
30/05/2019;97457.4;3.982;7245.4;2788.86;50.622
31/05/2019;97030.3;39.229;7127.96;2752.06;106.7
03/06/2019;97020.5;38.862;6978.02;2744.45;48.768
04/06/2019;97380.3;3.857;7166.75;2803.27;31.94
05/06/2019;95998.8;38.812;7220.9;2826.15;62.601
06/06/2019;97204.9;38.808;7275.93;2843.49;200.643
07/06/2019;97821.3;3.881;7417.29;2873.34;202.376
10/06/2019;97466.7;3.889;7501.93;2886.73;80.288
11/06/2019;98960.0;38.575;7513.85;2885.72;64.014
12/06/2019;98320.9;38.677;7472.29;2879.84;405.995
13/06/2019;98773.7;38.494;7510.68;2891.64;73.356
14/06/2019;98040.1;38.964;7479.11;2886.98;263.496
17/06/2019;97623.3;38.889;7526.52;2889.67;348.958
18/06/2019;99404.4;38.605;7635.4;2917.75;147.107
19/06/2019;100303.4;38.398;7667.74;2926.46;114.386
